PPL,Thursday, January 27,"Tuesday, June 27, 1905",138.1999969,138.9499969,135.5500031,137.3500061,1719700,,,,,,,,,,
PPL,Friday, January 28,"Tuesday, June 27, 1905",139,139,130.5,131.25,3018100,,,,,,,,,,
PPL,Monday, January 31,"Tuesday, June 27, 1905",131.8000031,136.75,124.75,135.5,7909300,,,,,,,,,,
PPL,Tuesday, February 1,"Tuesday, June 27, 1905",137,141,136.5,140,6121600,,,,,,,,,,
PPL,Wednesday, February 2,"Tuesday, June 27, 1905",142.25,143,141.1000061,142.3500061,5866800,,,,,,,,,,
PPL,Thursday, February 3,"Tuesday, June 27, 1905",143.5,144.25,142.8999939,143.9499969,5869100,,,,,,,,,,
PPL,Friday, February 4,"Tuesday, June 27, 1905",143.6000061,144.6000061,140.1000061,142.6000061,3763200,,,,,,,,,,
PPL,Monday, February 7,"Tuesday, June 27, 1905",143.8999939,147.3500061,142.8500061,147.1000061,8743400,,,,,,,,,,
PPL,Tuesday, February 8,"Tuesday, June 27, 1905",147.9499969,149,146.5,146.75,3003100,,,,,,,,,,
PPL,Wednesday, February 9,"Tuesday, June 27, 1905",146.5,147.8999939,145,146.8999939,2153900,,,,,,,,,,
PPL,Thursday, February 10,"Tuesday, June 27, 1905",147,150.6000061,144.5,150.3000031,6472900,,,,,,,,,,
PPL,Friday, February 11,"Tuesday, June 27, 1905",150.5,158.8999939,150.25,156.6000061,9951600,,,,,,,,,,
PPL,Monday, February 14,"Tuesday, June 27, 1905",158.8000031,164.8500061,155,163.1999969,8904600,,,,,,,,,,
PPL,Tuesday, February 15,"Tuesday, June 27, 1905",163.75,166.6999969,160.1999969,164.8000031,10535700,,,,,,,,,,
PPL,Wednesday, February 16,"Tuesday, June 27, 1905",165.8000031,177.1499939,165.0500031,177,19052100,,,,,,,,,,
PPL,Thursday, February 17,"Tuesday, June 27, 1905",190.25,190.25,187.6000061,190.25,12179800,,,,,,,,,,
PPL,Friday, February 18,"Tuesday, June 27, 1905",196,204.5,194.5,204.4499969,18739800,,,,,,,,,,
PPL,Monday, February 21,"Tuesday, June 27, 1905",206,219.75,201,219.75,23662800,,,,,,,,,,
PPL,Tuesday, February 22,"Tuesday, June 27, 1905",220,236,214,231.5,19962400,,,,,,,,,,
PPL,Wednesday, February 23,"Tuesday, June 27, 1905",232,246.8500061,227.25,244.5,19059900,,,,,,,,,,
PPL,Thursday, February 24,"Tuesday, June 27, 1905",250,258,243,248,16769900,,,,,,,,,,
PPL,Friday, February 25,"Tuesday, June 27, 1905",249.8000031,255,243,249.5,13986600,,,,,,,,,,
PPL,Monday, February 28,"Tuesday, June 27, 1905",250,255,245.9499969,249.8999939,5055100,,,,,,,,,,
PPL,Tuesday, March 1,"Tuesday, June 27, 1905",252.8500061,261,250.1499939,258.5,7601300,,,,,,,,,,
PPL,Wednesday, March 2,"Tuesday, June 27, 1905",266,268.75,245.6000061,245.6000061,5242600,,,,,,,,,,
PPL,Thursday, March 3,"Tuesday, June 27, 1905",235,264,235,264,5636700,,,,,,,,,,
